Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Tufnell Park,51.5568005,-0.0620807,The Spice,51.55668045603812,-0.13854211173858122,Indian Restaurant
Tufnell Park,51.5568005,-0.0620807,Blue Moon Cafe,51.556080091231095,-0.13897987616981256,Thai Restaurant
Tufnell Park,51.5568005,-0.0620807,Lure fish kitchen,51.55809711463967,-0.14328275854258005,Seafood Restaurant
Tufnell Park,51.5568005,-0.0620807,Ristorante Rossella,51.55505705438677,-0.14506875827459978,Italian Restaurant
Tufnell Park,51.5568005,-0.0620807,Spaghetti House,51.556950183686936,-0.13831689742872808,Italian Restaurant
Tufnell Park,51.5568005,-0.0620807,Tufnell Park Kebab,51.55658205927776,-0.13811528372921206,Kebab Restaurant
Tufnell Park,51.5568005,-0.0620807,Korova,51.55791016076799,-0.1321091169825144,Modern European Restaurant
Tufnell Park,51.5568005,-0.0620807,Del Parc,51.560662847461664,-0.1370466053447272,Tapas Restaurant
Tufnell Park,51.5568005,-0.0620807,Kusadasi,51.556438704661446,-0.1386997842865135,Turkish Restaurant
Tulse Hill,51.4412109,-0.0620807,Cafe Castello,51.439818770681555,-0.10627098805771941,Portuguese Restaurant
Tulse Hill,51.4412109,-0.0620807,Siam Niyom,51.440556,-0.1061216,Thai Restaurant
Tulse Hill,51.4412109,-0.0620807,Village Masaleh,51.43966456143463,-0.10626320850955186,Indian Restaurant
Upper Holloway,51.5644891,-0.0620807,Hot Wok Kitchen,51.56492204508801,-0.1328213117563894,Asian Restaurant
Upper Holloway,51.5644891,-0.0620807,500 Italian Restaurant,51.56494488202024,-0.1328333955673981,Italian Restaurant
Upper Holloway,51.5644891,-0.0620807,The Sitara,51.56503488140031,-0.13302789660671688,Indian Restaurant
Upper Holloway,51.5644891,-0.0620807,ll Mio Mosaic,51.56470076355026,-0.13516058723779936,Italian Restaurant
Upper Holloway,51.5644891,-0.0620807,Del Parc,51.560662847461664,-0.1370466053447272,Tapas Restaurant
Upper Holloway,51.5644891,-0.0620807,Loving Hut,51.5650658957143,-0.1332305005508439,Vegetarian / Vegan Restaurant
Upper Holloway,51.5644891,-0.0620807,Archway Kebab Center,51.56511299821289,-0.13309391173965043,Kebab Restaurant
Upper Holloway,51.5644891,-0.0620807,Red Rose Tandoori,51.56347093333333,-0.12835296666666665,Indian Restaurant
Vauxhall,51.487483399999995,-0.0620807,Italo,51.4844753931458,-0.12019957224755062,Italian Restaurant
Vauxhall,51.487483399999995,-0.0620807,Casa Madeira,51.488609637771205,-0.12309667248996244,Portuguese Restaurant
Vauxhall,51.487483399999995,-0.0620807,Pop Art Sushi!,51.48564960694368,-0.12502182351862398,Japanese Restaurant
Vauxhall,51.487483399999995,-0.0620807,Park Plaza Riverbank Restaurant,51.491482979898926,-0.12150662548881307,Restaurant
Vauxhall,51.487483399999995,-0.0620807,Daebak,51.486525,-0.119016,Korean Restaurant
Vauxhall,51.487483399999995,-0.0620807,Waterfront London Vauxhall Restaurant,51.486108234290384,-0.1264545050749537,Restaurant
Walworth,51.49011420000001,-0.0620807,The Best Kebab,51.48692634161355,-0.09510690660086948,Falafel Restaurant
Walworth,51.49011420000001,-0.0620807,Mama Thai,51.48868653724432,-0.09605888404334209,Thai Restaurant
Walworth,51.49011420000001,-0.0620807,Lebanese Grill,51.49419861317102,-0.09188727475756739,Lebanese Restaurant
Walworth,51.49011420000001,-0.0620807,Ossie's Jerk Chicken,51.489285464710285,-0.09638801608660287,Caribbean Restaurant
Walworth,51.49011420000001,-0.0620807,CheeMc,51.486541274123006,-0.09479591492901832,Asian Restaurant
Wapping,51.50543629999999,-0.0620807,Laksha Bay,51.5055643649476,-0.05812152236214512,Indian Restaurant
Wapping,51.50543629999999,-0.0620807,River View Restaurant,51.50556321924566,-0.05402299147567822,Chinese Restaurant
Wapping,51.50543629999999,-0.0620807,Il Bacino,51.507514,-0.058365,Italian Restaurant
Wapping,51.50543629999999,-0.0620807,Il Bordello,51.506598,-0.052521,Italian Restaurant
West Brompton,51.486976500000004,-0.0620807,La Table,51.48607052652345,-0.19970716504295083,Restaurant
Westminster,51.501356200000004,-0.0620807,Roux at Parliament Square,51.501225413834284,-0.12818236675651487,French Restaurant
Westminster,51.501356200000004,-0.0620807,Okan,51.50204,-0.11819154,Japanese Restaurant
Westminster,51.501356200000004,-0.0620807,Zen China Restaurant,51.502058765191684,-0.11976850603052665,Chinese Restaurant
Westminster,51.501356200000004,-0.0620807,Quirinale,51.49700532251606,-0.12665337908765376,Italian Restaurant
Whitechapel,51.5186227,-0.0620807,Tayyabs,51.5172403,-0.0634757,North Indian Restaurant
Whitechapel,51.5186227,-0.0620807,Needoo Grill,51.5170700412192,-0.062379116765590076,Indian Restaurant
Whitechapel,51.5186227,-0.0620807,Zaza's,51.518066279080806,-0.06434022002480312,Indian Restaurant
Whitechapel,51.5186227,-0.0620807,Lahore Kebab House,51.51448275170743,-0.0629117079795249,Kebab Restaurant
Whitechapel,51.5186227,-0.0620807,Lahore One,51.51472527714818,-0.05939866665757108,Indian Restaurant
Whitechapel,51.5186227,-0.0620807,Maedah Grill,51.51688700203708,-0.06552184723429846,Turkish Restaurant
Whitechapel,51.5186227,-0.0620807,Kolapata,51.519742,-0.057233,Asian Restaurant
Whitechapel,51.5186227,-0.0620807,Korean BBQ & Vegan Restaurant,51.519983,-0.056017,Korean Restaurant
